amount,vpa_sender,vpa_receiver,timestamp,device_id,is_fraud
147986.3506,9447529652@sbi,user8055@sbi,5/12/2025 3:20,device_9447529652,1
217275.7155,9438245402@axl,user5042@axl,5/2/2025 5:45,device_9438245402,1
235113.7026,9485996188@axl,user4476@axl,5/5/2025 0:45,device_9485996188,1
241750.9232,9499981088@axl,user2825@axl,5/10/2025 0:53,device_9499981088,1
18943.04058,user18@ybl,user4@ybl,5/1/2025 10:28,device_84,0
19394.77073,user13@ybl,user36@ybl,5/2/2025 16:27,device_64,0
206292.4178,9452197305@paytm,user3251@paytm,5/7/2025 1:17,device_9452197305,1
3810.433034,user80@paytm,user19@paytm,5/1/2025 11:58,device_22,0
13431.50046,user44@axl,user86@axl,5/8/2025 9:12,device_52,0
125035.2797,9454802186@ybl,user5574@ybl,5/12/2025 5:16,device_9454802186,1
200235.4274,9434325097@axl,user5247@axl,5/3/2025 1:18,device_9434325097,1
19558.44863,user35@ybl,user19@ybl,5/11/2025 11:10,device_88,0
243923.1878,9487951366@sbi,user9758@sbi,5/4/2025 0:14,device_9487951366,1
146987.8061,9440008181@ybl,user8765@ybl,5/2/2025 3:45,device_9440008181,1
15569.99574,user55@okhdfcbank,user83@okhdfcbank,5/4/2025 16:31,device_95,0
19547.03071,user13@sbi,user87@sbi,5/9/2025 11:10,device_55,0
15348.518,user95@sbi,user98@sbi,5/4/2025 15:48,device_74,0
4509.074196,user36@sbi,user93@sbi,5/7/2025 9:45,device_93,0
234438.3856,9410171277@paytm,user6969@paytm,5/8/2025 0:59,device_9410171277,1
211279.0587,9416400334@paytm,user8504@paytm,5/14/2025 5:16,device_9416400334,1
154636.6135,9472003006@ybl,user7966@ybl,5/4/2025 5:09,device_9472003006,1
7758.437752,user55@okhdfcbank,user38@okhdfcbank,5/11/2025 11:49,device_92,0
4855.370337,user7@axl,user86@axl,5/7/2025 13:48,device_77,0
19149.19278,user88@ybl,user94@ybl,5/3/2025 11:32,device_92,0
4181.785452,user47@ybl,user2@ybl,5/7/2025 11:04,device_43,0
14289.78248,user57@ybl,user54@ybl,5/9/2025 11:09,device_29,0
7423.533557,user72@sbi,user8@sbi,5/11/2025 14:35,device_62,0
9643.854914,user24@sbi,user97@sbi,5/10/2025 9:08,device_39,0
14573.81509,user38@axl,user18@axl,5/15/2025 15:55,device_2,0
51454.56154,9463520939@ybl,user5919@ybl,5/9/2025 5:43,device_9463520939,1
193326.3873,9449610527@ybl,user8635@ybl,5/8/2025 3:19,device_9449610527,1
9905.420014,user57@sbi,user58@sbi,5/11/2025 14:24,device_16,0
13418.50083,user94@paytm,user37@paytm,5/9/2025 10:30,device_96,0
7954.845024,user54@paytm,user27@paytm,5/10/2025 16:46,device_91,0
12901.57318,user87@paytm,user89@paytm,5/9/2025 9:11,device_95,0
67195.67938,9450227528@okhdfcbank,user2955@okhdfcbank,5/2/2025 0:12,device_9450227528,1
1444.617589,user7@ybl,user25@ybl,5/5/2025 10:57,device_57,0
87976.39725,9481840107@ybl,user8432@ybl,5/12/2025 0:18,device_9481840107,1
19699.97097,user49@paytm,user60@paytm,5/4/2025 14:44,device_56,0
53205.63129,9435038411@ybl,user6092@ybl,5/13/2025 3:17,device_9435038411,1
214577.6137,9479437345@paytm,user6066@paytm,5/9/2025 2:56,device_9479437345,1
7962.504985,user7@okhdfcbank,user42@okhdfcbank,5/6/2025 14:36,device_30,0
136553.3759,9429363133@ybl,user9058@ybl,5/5/2025 2:21,device_9429363133,1
17937.49371,user70@okhdfcbank,user57@okhdfcbank,5/15/2025 17:18,device_69,0
13720.32506,user74@sbi,user43@sbi,5/11/2025 16:04,device_52,0
5872.467384,user93@okhdfcbank,user82@okhdfcbank,5/8/2025 15:55,device_93,0
5329.011443,user2@sbi,user50@sbi,5/12/2025 17:31,device_76,0
18073.95715,user44@axl,user41@axl,5/3/2025 12:03,device_42,0
1008.029314,user48@sbi,user21@sbi,5/2/2025 16:57,device_56,0
14242.2794,user90@sbi,user64@sbi,5/6/2025 15:52,device_88,0
4142.195735,user40@ybl,user68@ybl,5/11/2025 11:48,device_9,0
16198.9061,user42@paytm,user37@paytm,5/6/2025 9:46,device_72,0
10903.3604,user56@axl,user89@axl,5/12/2025 17:36,device_12,0
5079.101653,user21@sbi,user10@sbi,5/2/2025 16:01,device_58,0
2281.486145,user11@okhdfcbank,user16@okhdfcbank,5/9/2025 15:14,device_85,0
4895.200539,user48@ybl,user32@ybl,5/6/2025 15:34,device_26,0
102381.9784,9425853093@okhdfcbank,user4794@okhdfcbank,5/1/2025 5:51,device_9425853093,1
189082.1342,9436352995@ybl,user9282@ybl,5/14/2025 4:37,device_9436352995,1
86195.39054,9421360589@ybl,user5648@ybl,5/13/2025 4:37,device_9421360589,1
169700.6828,9492091358@okhdfcbank,user6264@okhdfcbank,5/12/2025 1:51,device_9492091358,1
5971.796688,user61@sbi,user56@sbi,5/9/2025 13:47,device_5,0
19727.96659,user43@ybl,user73@ybl,5/9/2025 13:18,device_45,0
19946.6988,user12@okhdfcbank,user68@okhdfcbank,5/15/2025 13:22,device_68,0
244701.4367,9437112924@axl,user9808@axl,5/9/2025 4:19,device_9437112924,1
13317.34159,user29@ybl,user20@ybl,5/12/2025 13:39,device_5,0
10021.5142,user12@okhdfcbank,user35@okhdfcbank,5/2/2025 15:03,device_27,0
98244.62502,9440982496@paytm,user8521@paytm,5/15/2025 5:14,device_9440982496,1
14579.25642,user91@ybl,user86@ybl,5/10/2025 10:09,device_13,0
62603.35578,9483967703@ybl,user3478@ybl,5/9/2025 4:09,device_9483967703,1
1928.677008,user69@axl,user44@axl,5/8/2025 10:40,device_41,0
2772.695921,user82@sbi,user23@sbi,5/3/2025 16:11,device_97,0
245994.2579,9449959005@paytm,user2070@paytm,5/15/2025 5:01,device_9449959005,1
98409.00317,9458018519@axl,user9783@axl,5/15/2025 0:45,device_9458018519,1
245701.1934,9475316731@sbi,user6539@sbi,5/4/2025 1:57,device_9475316731,1
16801.50904,user91@okhdfcbank,user44@okhdfcbank,5/9/2025 12:13,device_61,0
113200.9446,9423747550@sbi,user2690@sbi,5/3/2025 0:35,device_9423747550,1
285.6145119,user60@sbi,user71@sbi,5/12/2025 15:55,device_65,0
84375.30243,9467470428@paytm,user9683@paytm,5/5/2025 0:26,device_9467470428,1
5110.985611,user83@axl,user78@axl,5/7/2025 17:47,device_91,0
2768.25453,user98@axl,user7@axl,5/3/2025 13:11,device_92,0
83471.40645,9480065015@okhdfcbank,user1570@okhdfcbank,5/9/2025 4:22,device_9480065015,1
82362.09913,9438279536@paytm,user9696@paytm,5/14/2025 4:40,device_9438279536,1
11428.89343,user52@sbi,user13@sbi,5/6/2025 14:37,device_32,0
198546.1459,9489283560@paytm,user6707@paytm,5/14/2025 0:46,device_9489283560,1
9054.649997,user15@sbi,user45@sbi,5/13/2025 17:59,device_45,0
6162.637423,user61@sbi,user32@sbi,5/10/2025 14:28,device_11,0
3686.898,user55@sbi,user9@sbi,5/2/2025 17:36,device_99,0
184558.1419,9417179683@ybl,user9823@ybl,5/4/2025 0:30,device_9417179683,1
14120.83148,user55@axl,user56@axl,5/14/2025 14:39,device_42,0
4597.143053,user85@axl,user68@axl,5/8/2025 12:29,device_60,0
14515.99153,user55@paytm,user41@paytm,5/3/2025 9:57,device_62,0
204505.2846,9428640512@paytm,user6642@paytm,5/9/2025 1:46,device_9428640512,1
128786.5957,9470116885@axl,user4354@axl,5/5/2025 1:41,device_9470116885,1
12560.9132,user18@axl,user46@axl,5/6/2025 10:26,device_44,0
150289.484,9469732970@okhdfcbank,user1730@okhdfcbank,5/12/2025 2:05,device_9469732970,1
6288.242818,user1@axl,user90@axl,5/6/2025 9:18,device_46,0
55205.90996,9488580683@axl,user1849@axl,5/8/2025 4:00,device_9488580683,1
12718.98446,user61@ybl,user93@ybl,5/4/2025 10:31,device_54,0
59858.3998,9438221020@okhdfcbank,user3562@okhdfcbank,5/2/2025 2:52,device_9438221020,1
1633.850066,user50@sbi,user3@sbi,5/9/2025 16:01,device_67,0
229025.8963,9440412236@okhdfcbank,user5179@okhdfcbank,5/14/2025 0:21,device_9440412236,1
215862.8468,9470043429@ybl,user8357@ybl,5/14/2025 2:27,device_9470043429,1
5893.85451,user9@sbi,user93@sbi,5/10/2025 15:58,device_23,0
18020.2671,user84@sbi,user35@sbi,5/3/2025 9:32,device_39,0
140869.0846,9436358327@okhdfcbank,user6307@okhdfcbank,5/11/2025 4:57,device_9436358327,1
16725.92998,user82@paytm,user40@paytm,5/14/2025 9:54,device_14,0
12682.90077,user93@axl,user95@axl,5/7/2025 12:15,device_93,0
170352.8884,9497744314@axl,user8590@axl,5/11/2025 4:27,device_9497744314,1
212810.3853,9479526354@sbi,user7193@sbi,5/6/2025 0:20,device_9479526354,1
1269.028212,user30@paytm,user15@paytm,5/9/2025 13:36,device_83,0
11068.05244,user56@sbi,user84@sbi,5/14/2025 16:37,device_99,0
1719.701955,user13@axl,user88@axl,5/8/2025 12:22,device_40,0
228003.7802,9474209645@paytm,user8865@paytm,5/3/2025 0:21,device_9474209645,1
19739.30276,user78@axl,user77@axl,5/13/2025 10:27,device_56,0
15591.49879,user1@sbi,user13@sbi,5/2/2025 13:41,device_53,0
133679.9577,9417778748@paytm,user8005@paytm,5/12/2025 0:06,device_9417778748,1
203773.5525,9484159169@paytm,user2405@paytm,5/15/2025 0:02,device_9484159169,1
15051.94724,user10@ybl,user77@ybl,5/8/2025 12:06,device_59,0
7854.39957,user86@ybl,user27@ybl,5/10/2025 9:24,device_17,0
128039.1934,9461766115@okhdfcbank,user3883@okhdfcbank,5/12/2025 1:41,device_9461766115,1
2204.943804,user80@axl,user66@axl,5/1/2025 9:41,device_4,0
188685.1604,9468488440@paytm,user7707@paytm,5/2/2025 4:48,device_9468488440,1
71853.22227,9461982858@paytm,user1503@paytm,5/12/2025 3:59,device_9461982858,1
8261.745916,user88@okhdfcbank,user75@okhdfcbank,5/14/2025 17:32,device_3,0
6359.732243,user92@paytm,user4@paytm,5/4/2025 10:13,device_3,0
10212.48891,user5@ybl,user16@ybl,5/11/2025 10:18,device_41,0
7738.311937,user68@sbi,user66@sbi,5/12/2025 12:29,device_44,0
19292.96494,user47@okhdfcbank,user24@okhdfcbank,5/15/2025 17:18,device_16,0
224145.2613,9418378022@ybl,user7673@ybl,5/14/2025 4:00,device_9418378022,1
3856.874915,user56@paytm,user73@paytm,5/1/2025 9:15,device_3,0
19325.71482,user37@okhdfcbank,user76@okhdfcbank,5/12/2025 15:24,device_65,0
17667.67613,user24@ybl,user58@ybl,5/8/2025 13:46,device_28,0
6259.807635,user1@paytm,user24@paytm,5/9/2025 14:55,device_74,0
13363.4109,user20@paytm,user15@paytm,5/4/2025 12:34,device_78,0
211317.8685,9474505778@sbi,user2863@sbi,5/15/2025 2:47,device_9474505778,1
122858.1509,9483917671@sbi,user7881@sbi,5/12/2025 3:13,device_9483917671,1
1628.856442,user74@sbi,user52@sbi,5/14/2025 14:39,device_79,0
9654.576752,user15@sbi,user34@sbi,5/4/2025 12:03,device_75,0
151529.6172,9488430800@okhdfcbank,user4598@okhdfcbank,5/2/2025 2:46,device_9488430800,1
53193.25044,9454738553@axl,user6486@axl,5/12/2025 1:19,device_9454738553,1
186457.4244,9441366107@sbi,user3559@sbi,5/12/2025 2:36,device_9441366107,1
17468.60401,user14@sbi,user6@sbi,5/7/2025 12:02,device_33,0
11690.22343,user18@paytm,user46@paytm,5/10/2025 17:51,device_82,0
11254.24829,user52@axl,user55@axl,5/7/2025 10:02,device_53,0
10294.51298,user91@axl,user38@axl,5/10/2025 13:48,device_26,0
2886.660213,user5@sbi,user84@sbi,5/13/2025 14:16,device_48,0
15503.82025,user34@okhdfcbank,user54@okhdfcbank,5/9/2025 13:01,device_20,0
12852.64224,user40@paytm,user20@paytm,5/15/2025 16:18,device_79,0
230123.3464,9435938617@paytm,user2466@paytm,5/14/2025 5:13,device_9435938617,1
10559.72594,user5@okhdfcbank,user43@okhdfcbank,5/2/2025 17:04,device_8,0
157923.1701,9444824440@okhdfcbank,user9367@okhdfcbank,5/7/2025 3:23,device_9444824440,1
6888.541778,user95@ybl,user89@ybl,5/1/2025 9:54,device_37,0
15656.18522,user62@ybl,user15@ybl,5/5/2025 13:00,device_95,0
93853.14032,9471020569@sbi,user4347@sbi,5/1/2025 4:08,device_9471020569,1
143881.3684,9451347022@axl,user9236@axl,5/14/2025 4:18,device_9451347022,1
71633.87751,9415634222@okhdfcbank,user5675@okhdfcbank,5/1/2025 4:58,device_9415634222,1
2452.79142,user8@axl,user27@axl,5/11/2025 10:59,device_17,0
243898.1799,9447118939@ybl,user8314@ybl,5/15/2025 1:47,device_9447118939,1
108018.453,9493722995@paytm,user3333@paytm,5/13/2025 3:57,device_9493722995,1
170109.2478,9413263818@axl,user8355@axl,5/9/2025 2:12,device_9413263818,1
10710.57931,user62@sbi,user31@sbi,5/8/2025 14:02,device_77,0
2147.664907,user8@okhdfcbank,user6@okhdfcbank,5/14/2025 12:42,device_53,0
17392.15237,user72@paytm,user7@paytm,5/5/2025 13:39,device_39,0
9205.585759,user45@paytm,user29@paytm,5/7/2025 15:32,device_30,0
4159.07806,user3@okhdfcbank,user60@okhdfcbank,5/12/2025 15:36,device_59,0
18660.86065,user1@okhdfcbank,user43@okhdfcbank,5/13/2025 10:15,device_28,0
239449.5753,9424872128@okhdfcbank,user3293@okhdfcbank,5/2/2025 4:07,device_9424872128,1
10736.90439,user91@sbi,user37@sbi,5/6/2025 13:17,device_49,0
11747.69415,user68@ybl,user61@ybl,5/13/2025 9:23,device_46,0
75533.327,9473884096@paytm,user5314@paytm,5/15/2025 4:02,device_9473884096,1
75834.88905,9416818922@axl,user9497@axl,5/7/2025 4:03,device_9416818922,1
11676.89044,user82@paytm,user70@paytm,5/8/2025 13:29,device_69,0
100976.3913,9457813521@axl,user3427@axl,5/5/2025 2:49,device_9457813521,1
236073.3316,9424594753@paytm,user3337@paytm,5/15/2025 2:08,device_9424594753,1
4280.476482,user42@okhdfcbank,user89@okhdfcbank,5/5/2025 17:33,device_92,0
12821.9054,user36@ybl,user40@ybl,5/9/2025 12:27,device_90,0
193134.7554,9450370194@okhdfcbank,user6789@okhdfcbank,5/10/2025 4:24,device_9450370194,1
13497.86021,user36@okhdfcbank,user97@okhdfcbank,5/8/2025 14:10,device_97,0
5977.330101,user62@axl,user11@axl,5/14/2025 13:13,device_4,0
6116.687157,user98@sbi,user42@sbi,5/9/2025 10:33,device_3,0
11390.14945,user85@paytm,user72@paytm,5/8/2025 10:41,device_34,0
8625.469775,user5@sbi,user99@sbi,5/2/2025 12:45,device_19,0
56684.71449,9497922560@paytm,user8938@paytm,5/15/2025 5:40,device_9497922560,1
10401.32817,user5@ybl,user18@ybl,5/15/2025 12:30,device_6,0
18423.50083,user89@sbi,user43@sbi,5/15/2025 17:14,device_5,0
7136.998781,user81@sbi,user94@sbi,5/11/2025 17:06,device_2,0
178515.9832,9449900806@ybl,user4970@ybl,5/14/2025 2:42,device_9449900806,1
1722.611642,user24@axl,user12@axl,5/8/2025 11:10,device_7,0
7494.588383,user97@axl,user33@axl,5/2/2025 9:35,device_69,0
18671.41016,user36@axl,user11@axl,5/13/2025 17:27,device_21,0
222960.7617,9476098036@paytm,user2237@paytm,5/5/2025 2:46,device_9476098036,1
6794.982743,user20@ybl,user98@ybl,5/7/2025 16:54,device_19,0
232122.5015,9444914679@axl,user4212@axl,5/14/2025 0:01,device_9444914679,1
118176.6031,9443219204@ybl,user5830@ybl,5/15/2025 5:59,device_9443219204,1
135499.1301,9499088493@ybl,user9024@ybl,5/11/2025 4:05,device_9499088493,1
6901.280054,user25@ybl,user23@ybl,5/8/2025 12:36,device_74,0
9508.395149,user50@okhdfcbank,user94@okhdfcbank,5/15/2025 17:12,device_77,0
17472.21238,user65@sbi,user34@sbi,5/14/2025 15:31,device_85,0
105873.5428,9469772463@paytm,user3279@paytm,5/12/2025 1:57,device_9469772463,1
582.0245345,user91@sbi,user91@sbi,5/10/2025 17:02,device_9,0
11253.6242,user99@sbi,user29@sbi,5/7/2025 10:51,device_20,0
130697.4951,9437797376@sbi,user9185@sbi,5/15/2025 4:25,device_9437797376,1
18511.73286,user25@axl,user61@axl,5/2/2025 10:32,device_94,0
7479.624099,user63@sbi,user77@sbi,5/11/2025 15:16,device_14,0
959.685987,user46@sbi,user12@sbi,5/7/2025 13:44,device_55,0
193763.8087,9415588138@sbi,user7250@sbi,5/13/2025 3:48,device_9415588138,1
179369.6723,9467681017@sbi,user1539@sbi,5/2/2025 1:59,device_9467681017,1
5847.200321,user33@ybl,user14@ybl,5/13/2025 15:43,device_8,0
3372.326845,user15@axl,user43@axl,5/9/2025 11:39,device_88,0
16684.15801,user19@sbi,user41@sbi,5/3/2025 17:03,device_40,0
17805.11859,user29@sbi,user43@sbi,5/11/2025 10:28,device_19,0
17951.29935,user76@axl,user58@axl,5/3/2025 11:13,device_97,0
55231.66846,9425099691@paytm,user7553@paytm,5/13/2025 5:29,device_9425099691,1
220120.1097,9473044557@ybl,user5714@ybl,5/8/2025 0:45,device_9473044557,1
8673.807423,user15@ybl,user17@ybl,5/1/2025 13:34,device_76,0
10817.18567,user23@axl,user29@axl,5/7/2025 11:59,device_6,0
76893.51056,9492455521@sbi,user7734@sbi,5/10/2025 1:49,device_9492455521,1
75440.82387,9422774667@axl,user4749@axl,5/5/2025 5:28,device_9422774667,1
12956.80848,user22@ybl,user10@ybl,5/8/2025 17:02,device_5,0
217841.5906,9446298886@ybl,user4367@ybl,5/9/2025 2:06,device_9446298886,1
12993.58904,user43@ybl,user49@ybl,5/7/2025 9:27,device_5,0
9740.942579,user27@ybl,user68@ybl,5/12/2025 14:09,device_76,0
17017.29379,user78@ybl,user39@ybl,5/9/2025 14:09,device_13,0
12735.44191,user41@okhdfcbank,user31@okhdfcbank,5/6/2025 15:38,device_49,0
87747.96914,9427488874@axl,user7886@axl,5/3/2025 5:35,device_9427488874,1
11718.01139,user5@sbi,user99@sbi,5/13/2025 17:11,device_7,0
560.6886057,user18@paytm,user39@paytm,5/10/2025 11:42,device_6,0
204392.8869,9474128397@paytm,user5959@paytm,5/1/2025 1:39,device_9474128397,1
12112.50763,user26@ybl,user2@ybl,5/5/2025 10:38,device_67,0
11670.56903,user1@axl,user51@axl,5/9/2025 13:26,device_16,0
139762.7291,9425762512@axl,user8263@axl,5/15/2025 1:39,device_9425762512,1
13615.88098,user14@okhdfcbank,user90@okhdfcbank,5/15/2025 10:47,device_87,0
3853.00067,user50@paytm,user7@paytm,5/9/2025 12:23,device_87,0
11663.51142,user68@paytm,user40@paytm,5/2/2025 12:15,device_58,0
102986.1772,9470257049@ybl,user5767@ybl,5/10/2025 1:19,device_9470257049,1
682.6685509,user16@axl,user55@axl,5/11/2025 15:45,device_30,0
2353.91482,user81@axl,user46@axl,5/11/2025 12:19,device_10,0
2091.314792,user78@axl,user41@axl,5/11/2025 15:06,device_2,0
19068.72137,user8@axl,user47@axl,5/10/2025 11:23,device_37,0
9669.290611,user70@okhdfcbank,user49@okhdfcbank,5/4/2025 14:18,device_81,0
7655.211534,user44@okhdfcbank,user39@okhdfcbank,5/2/2025 10:03,device_70,0
6278.998072,user9@sbi,user6@sbi,5/13/2025 17:37,device_70,0
7805.375876,user26@okhdfcbank,user4@okhdfcbank,5/7/2025 15:04,device_27,0
11455.94263,user68@sbi,user86@sbi,5/11/2025 13:01,device_65,0
7479.715927,user94@ybl,user76@ybl,5/15/2025 12:44,device_37,0
8098.244225,user75@axl,user13@axl,5/8/2025 15:31,device_53,0
8508.997034,user94@sbi,user40@sbi,5/11/2025 16:14,device_96,0
13709.93059,user6@ybl,user16@ybl,5/7/2025 10:00,device_2,0
19626.64319,user88@ybl,user36@ybl,5/15/2025 10:00,device_63,0
227239.1561,9424263315@ybl,user8909@ybl,5/5/2025 2:25,device_9424263315,1
178549.2092,9414050338@sbi,user7611@sbi,5/13/2025 0:15,device_9414050338,1
101304.0855,9416120632@ybl,user4787@ybl,5/13/2025 5:48,device_9416120632,1
4158.861205,user62@okhdfcbank,user54@okhdfcbank,5/11/2025 10:21,device_27,0
210491.9631,9454093557@paytm,user5735@paytm,5/8/2025 2:20,device_9454093557,1
186514.3841,9455025190@ybl,user7202@ybl,5/1/2025 2:15,device_9455025190,1
7796.345497,user99@okhdfcbank,user72@okhdfcbank,5/5/2025 16:44,device_25,0
98743.72912,9499503522@axl,user6521@axl,5/8/2025 5:07,device_9499503522,1
17247.76099,user76@okhdfcbank,user74@okhdfcbank,5/1/2025 10:40,device_7,0
7678.225599,user39@paytm,user73@paytm,5/3/2025 14:16,device_55,0
70566.56321,9462764481@sbi,user2359@sbi,5/14/2025 3:15,device_9462764481,1
11293.25918,user15@axl,user92@axl,5/7/2025 9:31,device_5,0
3524.069958,user73@paytm,user81@paytm,5/13/2025 12:36,device_99,0
16665.69674,user79@sbi,user56@sbi,5/11/2025 14:17,device_85,0
5759.447205,user78@axl,user81@axl,5/13/2025 9:06,device_94,0
5905.661872,user93@okhdfcbank,user69@okhdfcbank,5/5/2025 12:32,device_39,0
11985.67822,user8@ybl,user93@ybl,5/3/2025 12:33,device_16,0
206942.8861,9461449775@ybl,user6699@ybl,5/7/2025 0:53,device_9461449775,1
16016.84459,user12@ybl,user4@ybl,5/5/2025 13:05,device_24,0
17247.96354,user24@okhdfcbank,user90@okhdfcbank,5/6/2025 17:35,device_98,0
16760.80397,user17@sbi,user14@sbi,5/4/2025 11:41,device_64,0
7321.371037,user13@paytm,user73@paytm,5/8/2025 9:42,device_83,0
5656.474015,user22@okhdfcbank,user74@okhdfcbank,5/8/2025 13:03,device_85,0
97512.00291,9443427892@paytm,user8734@paytm,5/7/2025 3:05,device_9443427892,1
13537.92455,user6@axl,user7@axl,5/3/2025 13:41,device_43,0
11839.54469,user14@paytm,user26@paytm,5/8/2025 15:43,device_46,0
5325.088294,user35@sbi,user45@sbi,5/4/2025 11:59,device_41,0
100197.4413,9491677981@sbi,user7709@sbi,5/13/2025 0:18,device_9491677981,1
13604.01835,user77@axl,user14@axl,5/7/2025 14:41,device_1,0
18725.57867,user47@sbi,user85@sbi,5/9/2025 10:21,device_3,0
2560.828471,user92@axl,user46@axl,5/7/2025 11:54,device_90,0
15190.19662,user98@okhdfcbank,user74@okhdfcbank,5/14/2025 16:06,device_67,0
19627.96826,user58@sbi,user98@sbi,5/11/2025 12:41,device_29,0
19847.80595,user60@sbi,user61@sbi,5/14/2025 13:05,device_49,0
13118.3582,user71@axl,user99@axl,5/1/2025 9:07,device_45,0
161480.9929,9497105678@okhdfcbank,user1787@okhdfcbank,5/5/2025 4:54,device_9497105678,1
63405.61581,9472549179@paytm,user8430@paytm,5/12/2025 3:42,device_9472549179,1
118045.0483,9411767588@axl,user1162@axl,5/3/2025 4:45,device_9411767588,1
12493.32374,user19@axl,user99@axl,5/12/2025 17:12,device_64,0
160745.6463,9425983239@sbi,user5861@sbi,5/2/2025 1:49,device_9425983239,1
13631.5238,user63@okhdfcbank,user14@okhdfcbank,5/9/2025 15:08,device_58,0
10987.00926,user72@okhdfcbank,user39@okhdfcbank,5/12/2025 10:57,device_60,0
127341.4114,9473539547@paytm,user4365@paytm,5/15/2025 5:11,device_9473539547,1
3100.1786,user25@okhdfcbank,user19@okhdfcbank,5/4/2025 16:01,device_71,0
240493.4233,9490545599@okhdfcbank,user8256@okhdfcbank,5/10/2025 2:42,device_9490545599,1
155787.4268,9411020154@paytm,user3032@paytm,5/7/2025 2:58,device_9411020154,1
143730.3274,9487258300@axl,user2779@axl,5/1/2025 4:26,device_9487258300,1
172705.5768,9433237574@okhdfcbank,user6265@okhdfcbank,5/15/2025 5:40,device_9433237574,1
100845.006,9469951246@axl,user3972@axl,5/7/2025 3:38,device_9469951246,1
11059.62018,user49@okhdfcbank,user37@okhdfcbank,5/5/2025 11:33,device_46,0
50328.75142,9451245764@sbi,user7852@sbi,5/5/2025 2:40,device_9451245764,1
54428.29509,9465445376@ybl,user5927@ybl,5/1/2025 4:47,device_9465445376,1
4948.874731,user17@sbi,user36@sbi,5/1/2025 13:32,device_14,0
11885.88054,user36@sbi,user21@sbi,5/13/2025 12:33,device_56,0
92801.42263,9473775147@ybl,user5754@ybl,5/4/2025 3:42,device_9473775147,1
92536.15687,9415786265@sbi,user4432@sbi,5/1/2025 0:06,device_9415786265,1
15577.42962,user43@okhdfcbank,user18@okhdfcbank,5/4/2025 10:07,device_52,0
121321.7826,9445301420@sbi,user7371@sbi,5/1/2025 5:58,device_9445301420,1
11252.7106,user98@okhdfcbank,user26@okhdfcbank,5/1/2025 11:27,device_58,0
13495.50721,user74@axl,user40@axl,5/4/2025 10:23,device_71,0
11290.79144,user58@sbi,user18@sbi,5/4/2025 12:01,device_94,0
213215.8085,9439107857@ybl,user6214@ybl,5/13/2025 3:41,device_9439107857,1
180627.3467,9412214979@ybl,user7763@ybl,5/5/2025 3:50,device_9412214979,1
10742.48882,user56@axl,user52@axl,5/6/2025 16:31,device_81,0
12962.1228,user44@axl,user95@axl,5/12/2025 15:37,device_68,0
17482.15755,user77@sbi,user56@sbi,5/11/2025 16:21,device_39,0
18481.41368,user57@paytm,user98@paytm,5/10/2025 14:21,device_10,0
7441.426726,user62@axl,user84@axl,5/4/2025 11:25,device_64,0
616.9483522,user11@sbi,user69@sbi,5/8/2025 10:36,device_21,0
13257.45329,user57@paytm,user70@paytm,5/4/2025 15:22,device_88,0
16482.72191,user47@axl,user62@axl,5/9/2025 11:54,device_67,0
19355.86006,user68@sbi,user25@sbi,5/10/2025 14:00,device_39,0
7880.366861,user40@ybl,user83@ybl,5/1/2025 9:02,device_82,0
129880.0604,9410448250@okhdfcbank,user1561@okhdfcbank,5/3/2025 2:56,device_9410448250,1
183584.8947,9454861346@axl,user2217@axl,5/7/2025 1:43,device_9454861346,1
101799.6909,9428263925@ybl,user8185@ybl,5/13/2025 1:50,device_9428263925,1
123779.5887,9410819072@ybl,user8310@ybl,5/5/2025 0:15,device_9410819072,1
5582.764642,user53@ybl,user5@ybl,5/6/2025 16:07,device_54,0
12672.95396,user90@paytm,user25@paytm,5/2/2025 13:16,device_38,0
1186.257026,user92@paytm,user60@paytm,5/9/2025 12:15,device_47,0
16374.95449,user24@paytm,user23@paytm,5/13/2025 12:37,device_47,0
5107.591102,user86@okhdfcbank,user64@okhdfcbank,5/11/2025 14:06,device_81,0
10665.38428,user78@axl,user43@axl,5/4/2025 10:26,device_32,0
5395.631112,user75@axl,user5@axl,5/6/2025 11:49,device_95,0
75651.02242,9421901737@axl,user1635@axl,5/13/2025 0:49,device_9421901737,1
4874.067754,user26@sbi,user10@sbi,5/2/2025 11:16,device_39,0
9057.951275,user64@paytm,user29@paytm,5/6/2025 10:13,device_10,0
13514.18782,user85@sbi,user1@sbi,5/13/2025 14:23,device_4,0
14766.66361,user69@axl,user68@axl,5/12/2025 9:21,device_65,0
15708.65817,user87@paytm,user90@paytm,5/12/2025 11:05,device_73,0
8317.972525,user44@axl,user51@axl,5/1/2025 9:26,device_17,0
63168.4329,9499161695@ybl,user8137@ybl,5/12/2025 0:06,device_9499161695,1
179280.3473,9454825800@paytm,user3633@paytm,5/2/2025 3:51,device_9454825800,1
17177.25504,user61@okhdfcbank,user72@okhdfcbank,5/10/2025 14:17,device_28,0
5309.398702,user53@ybl,user65@ybl,5/12/2025 11:49,device_30,0
10735.78375,user87@axl,user46@axl,5/11/2025 16:29,device_28,0
18433.36686,user65@paytm,user10@paytm,5/11/2025 13:23,device_59,0
13397.67205,user79@sbi,user9@sbi,5/1/2025 13:03,device_70,0
95735.35592,9495659135@sbi,user3217@sbi,5/8/2025 2:20,device_9495659135,1
